"","N1178_CN_24H","N1178_CN_2H","N1178_CN_48H","N1178_CN_6H","N1178_MB_24H","N1178_MB_2H","N1178_MB_48H","N1178_MB_6H","N1178_TB_24H","N1178_TB_2H","N1178_TB_48H","N1178_TB_6H","N121_CN_24H","N121_CN_2H","N121_CN_48H","N121_CN_6H","N121_MB_24H","N121_MB_2H","N121_MB_48H","N121_MB_6H","N121_TB_24H","N121_TB_2H","N121_TB_48H","N121_TB_6H","N138_CN_24H","N138_CN_2H","N138_CN_48H","N138_CN_6H","N138_MB_24H","N138_MB_2H","N138_MB_48H","N138_MB_6H","N138_TB_24H","N138_TB_2H","N138_TB_48H","N138_TB_6H","N158R_CN_24H","N158R_CN_2H","N158R_CN_48H","N158R_CN_6H","N158R_MB_24H","N158R_MB_2H","N158R_MB_48H","N158R_MB_6H","N158R_TB_24H","N158R_TB_2H","N158R_TB_48H","N158R_TB_6H","N1855_CN_24H","N1855_CN_2H","N1855_CN_48H","N1855_CN_6H","N1855_MB_24H","N1855_MB_2H","N1855_MB_48H","N1855_MB_6H","N1855_TB_24H","N1855_TB_2H","N1855_TB_48H","N1855_TB_6H","N1859_CN_24H","N1859_CN_2H","N1859_CN_48H","N1859_CN_6H","N1859_MB_24H","N1859_MB_2H","N1859_MB_48H","N1859_MB_6H","N1859_TB_24H","N1859_TB_2H","N1859_TB_48H","N1859_TB_6H","N1861_CN_24H","N1861_CN_2H","N1861_CN_6H","N1861_MB_24H","N1861_MB_2H","N1861_MB_6H","N1861_TB_24H","N1861_TB_2H","N1861_TB_6H","N1864_CN_24H","N1864_CN_2H","N1864_CN_48H","N1864_CN_6H","N1864_MB_24H","N1864_MB_2H","N1864_MB_48H","N1864_MB_6H","N1864_TB_24H","N1864_TB_2H","N1864_TB_48H","N1864_TB_6H","N1870_CN_24H","N1870_CN_2H","N1870_CN_48H","N1870_CN_6H","N1870_MB_24H","N1870_MB_2H","N1870_MB_48H","N1870_MB_6H","N1870_TB_24H","N1870_TB_2H","N1870_TB_48H","N1870_TB_6H","N98_CN_24H","N98_CN_2H","N98_CN_48H","N98_CN_6H","N98_MB_24H","N98_MB_2H","N98_MB_48H","N98_MB_6H","N98_TB_24H","N98_TB_2H","N98_TB_48H","N98_TB_6H"
"ENSBTAG00000008562",2.42379261785302,1.75502073025741,2.71267579021803,2.07423375415874,2.28993797795838,1.42908193488632,1.9598357321408,0.74569985100109,2.42818660459706,0.943837010064826,2.63688090274416,0.623559610745742,3.14949278317763,1.41959030711849,3.22489959148038,0.416397300699584,2.50660686208311,0.461910201762947,2.24177234250751,0.943967114483351,2.80091047580739,1.45812226206537,2.94444952454997,0.670623558533722,2.81122385976889,1.34693852498804,2.72168879622243,1.67573536178434,1.88725249978199,0.703480211864529,2.40434311760669,0.675180749345759,2.11748578331858,1.44012780053565,2.97878391128821,1.21094697343832,2.7446242445559,0.80937934114655,2.75711967684653,1.39934013069535,1.77870773069201,0.526709487507092,2.32245913951776,1.38934337717515,2.37579619670618,0.885187790165064,2.19816374110769,1.16476788455523,2.45554009759992,1.25082446192675,3.0259545530987,1.80291235038316,2.08640227145343,1.61506973521521,1.89016342474574,1.55701050354868,2.09361753717059,1.32971979498498,2.29124018052604,1.62609428036668,3.00530712372879,1.67899276259769,2.89679592711493,2.60635918372927,2.49464970743035,1.96545762231092,2.45966055399569,1.2746509017994,2.03847169249801,1.22295448661407,2.79172267176889,1.13380879079453,2.90053498053196,2.13449761632801,2.16900251379409,2.34525790529516,1.8897607878111,1.0062577295515,2.78141562977135,2.03868343700137,1.52377231685266,2.56491963472808,1.23487263241946,2.65044909777305,1.66056675756252,2.33197449044184,0.917748665937582,1.74862106239131,1.1560996219053,2.67561298934665,1.11332676493072,2.85318563411905,1.79524649124644,2.54655584674783,1.52141257042891,3.239201305273,1.14051697672269,1.52126735471665,1.44955901902933,1.87982057539535,0.178679743924501,2.32958424989283,0.756775278524955,2.54258826278283,0.940044782064817,2.84520860608073,1.70586727298534,2.9683799363577,1.76101799873243,2.86522884842927,1.44612340829025,2.33302801066845,1.55200122105384,2.74667486799489,1.22975275117071,2.68071503546514,1.82249749543421
"ENSBTAG00000010765",4.32992206280028,4.16030340755895,4.19569527359357,4.53285804610629,4.74993364932762,4.08696923605674,4.01835719384956,4.79077742833256,4.58510908074258,4.28983612911235,4.35950501244825,4.8607824920595,4.76828048217259,4.42990903928783,4.47622591947255,4.74707663502933,4.89215277987399,4.59185049408295,4.5128318021674,4.78619920863117,4.85118542966189,4.31415487160421,4.40081980550594,5.040089520505,4.19937584421618,4.14600468961374,3.64757332147576,4.38487820591495,4.02809035123801,3.70652064811924,4.34843962738614,4.49041427367389,4.02621780189662,3.68930240943941,3.6984057395341,4.55356775742669,4.08990533891184,3.84948477590324,3.68288559549355,4.33875675115647,3.93069208434714,3.68142067323893,3.76229922839761,4.55536412354901,3.96382989068658,4.01841121276701,3.7795585236834,4.19721499580099,4.33861752364294,4.54687562520465,4.2118912966747,4.58116197958523,4.53066160656959,4.28072817186711,4.41971493517398,4.39991734185663,4.27794361059398,4.25801706095029,4.41947064148751,5.04771124765055,4.37297952266394,4.60450552435421,4.56720095157164,4.76808022944054,4.62657572278272,4.09595029327442,4.76399629770935,4.86622242512385,4.72502151407612,4.53088225637923,4.64556560354544,4.48562671592194,4.40377987419338,4.2473010303492,4.64025540450692,4.68413895684083,4.27530862126126,4.86400838819201,4.53198953642704,4.18169710930237,4.75848413979657,4.04969635107955,4.43394781302493,4.51456580764032,4.69507531780726,4.49584774724207,4.09800706644457,4.61543457910177,4.43053403912015,4.13838557113379,4.50295736264517,4.38001945833953,4.8933243386453,4.19576725577314,4.57132538805813,4.17695702317422,4.60469991503125,4.24254666501567,4.29479831487123,4.4143994801291,4.64967536711961,4.25726681442846,4.20863570506881,3.96878296369654,4.75663067313272,4.85491749849747,4.59481375417996,4.54797889402192,4.97693459342134,4.77284923047433,4.53936080776349,4.7746076481656,4.89807180117625,4.70933986673273,4.42368317045465,4.67784309151301,5.12458828947305
"ENSBTAG00000005416",3.84808969700082,3.66269032125739,3.57668541142124,3.69123943139856,4.29259208852964,3.26495680497865,3.37092718115428,3.70688171245263,4.11893140301164,3.51813458399095,3.27701063438633,3.93108791833776,3.6624034144262,3.35620576204203,3.4655040325587,3.45599082523767,3.83960157356781,3.26368365699876,3.58131444797727,3.52747054867837,3.9155268713851,3.579544466835,3.60564297572596,3.76914110409395,4.14497941001837,3.15943922414243,3.68013425054166,4.1152532393855,3.94748898334832,3.46952786459254,3.47370271012926,3.85212079820527,4.00816520421328,3.38243006208339,4.08641238531726,3.97126398976868,4.02395560665589,3.65708275775357,4.00740009185822,4.18688833656984,4.47734478776073,3.66609315570769,4.10033745176884,4.05698907860051,4.40005908841968,3.66519462654027,4.18770042386135,4.23359231173241,4.45763266459952,3.69805130316706,3.97005829838955,3.96735953886804,3.9058724394795,3.91245092465419,3.84795454448902,3.86465011481623,4.19524059946938,3.52369646886042,3.95595824625309,3.97091365582563,3.78486126300907,3.38986120884663,3.46829544927547,3.61942977123289,3.73065200332047,3.21098640199962,3.31082721630935,3.6933845568782,3.97563197269507,3.46256241957396,3.49661966528868,3.64810742046499,3.71690963721163,3.17344206569206,3.78736741465211,4.26078300319509,3.24828032504132,3.42578715175922,4.15523653975291,3.25410906857469,3.92083643533063,4.20255892254735,3.77164459612641,3.98911958471145,4.08594861059279,4.51826835989027,3.84932815291328,4.4496445868951,4.17194770190475,4.30404324096225,3.88787372794347,4.57251728025735,4.60400111354522,4.17929451753346,3.88606183118665,3.6920725054159,3.66021799587195,4.21703471128162,3.37837086457693,3.64409818476877,3.66430871016086,4.26165468504317,3.43035418734249,4.08096861221828,4.12591050869996,4.2534839335677,4.07650405693269,3.9814430598418,3.8788138150831,4.19471293497519,3.66381685611235,4.31985772137306,3.70469302644032,4.19471384072821,3.57330361703843,4.15491275964152,3.66297375332083
"ENSBTAG00000000569",-2.62982753975322,-1.72349141335407,-0.9281257677828,-1.88259415333739,-1.84646103912997,-3.19404845548579,-1.66686056708389,-2.51394490268626,-3.38231301200951,-3.3741567303244,-1.91530710108429,-3.22932778290987,-0.014975708822816,-0.147149891254077,-1.18046620794914,-0.641327827513576,0.585833699881954,-0.736931806363861,0.667144377709317,-0.156711755164866,-1.08377715853266,-0.61705110032792,0.364076642318317,-0.399607246950791,-0.386909741919377,-2.0592128611011,-0.950059194276399,-2.9818630666062,-1.7870484475208,-3.46996063509995,-3.00353514441783,-2.69549012200949,-2.18696849575408,-3.44374923973045,-1.39146376358512,-2.6779088574265,-0.835189324757165,-1.0987082319901,-1.05953349828612,-0.127267367399338,-0.095103365019953,-1.49020141789451,0.245280369994574,-0.17701322614296,-0.685794245099761,0.279224296941832,0.571973738127988,-0.597121476201234,-1.21337807475877,-0.84408595655399,-0.878770583987338,-1.31184463711861,-0.851707777871826,-2.79657108958292,0.0992569219888344,-2.54817186358701,-2.63389316682865,-1.72585219864208,-1.2587233856011,-1.28433353558349,-0.377346983421531,-0.584219936787872,-1.88340897069103,-0.237871812830901,-1.12362775772276,-1.87844840876384,1.15590454006512,-0.604626298368292,-1.08446228122753,-0.93264249552929,-1.14156282532316,-1.78999616129013,0.673916151238078,-0.229083407704578,-1.75142147976916,-1.06669496146523,-2.57723285814168,-2.2532861963572,1.01474054069743,-0.969091756656642,-5.87820626233064,-0.274328033767466,-1.89106891023365,-1.2027609780215,-1.38597842433097,-0.332010861346604,-2.24691957067933,1.18183997334593,-2.27535382262006,-1.49271605331453,0.820445264439052,-1.58561349570852,-1.89871079675512,-0.0175666435371702,-1.16793104446787,-1.9593355724088,-0.50526206650825,-1.05435288878974,-2.18069366506226,-1.35547321441386,-1.96636494349203,-1.23528095531057,-1.14127093507381,-0.706440497411181,-1.84016861154996,-0.0952403045741529,0.817016259197599,-0.120061232096047,0.698567129235562,1.21351141916228,0.121023748702903,0.900776445419872,-0.332067446308773,1.35409320396812,0.448842992677424,0.141301596688932,0.0100367059386962
"ENSBTAG00000001832",3.15503158687687,2.93781824856484,2.89280777640633,3.1662895682755,2.5901622453572,3.00795908001536,2.55493767155312,2.98563609641859,3.02567488487105,2.85725057546134,2.94645757028039,2.61156979117618,3.30703512083629,3.17210777042368,3.4655040325587,3.13005753894222,2.89462861633327,2.8494971822985,2.8457143115506,3.26669490798632,3.15670463910377,2.80776941743385,3.28600866973935,3.0624607789795,3.8910630055969,3.15943922414243,3.86142814671174,3.70068742418433,3.46778796068771,3.6820305368991,3.16277352809728,3.05798725457005,2.90950631190921,3.61187078896365,3.03114020573558,3.12451760223834,3.52849299721542,3.37371240692415,3.81751200132918,3.60259904161666,3.67293895012702,3.704110877718,3.04843528946214,3.10769068088819,3.64539640512677,3.38321287050679,2.95846850800672,3.53732917034132,3.90814796642658,3.39892708108958,3.49904232895949,3.08825915204826,2.51701767769638,2.93218557031788,3.03999090500868,2.81201448196843,3.10289185560739,3.0515876702754,2.99429505057912,2.77924481788367,3.40744593488781,3.24900927631961,3.1448509390928,2.86872213651606,3.27448250481311,3.25980770527771,2.38833399825715,2.67129748536216,3.14544624519027,3.63224018161318,3.06674095826831,2.8125837378959,3.81076814688527,3.24370192718293,2.83939450288657,2.88431710223832,3.32614697592926,2.81148116593571,2.96346975338655,3.31673542266902,3.20472177609621,3.76051882488843,3.09464982342117,3.48138398929564,3.08739221346931,3.34968066982872,2.65054991964216,3.00002746257835,3.12710281115785,3.39308534552926,2.97952685027068,2.99725223055078,2.86814671098145,3.79565757074858,3.69265904530957,3.47556882291618,3.025448439685,3.43742621646439,3.12144362606538,2.83173564313809,3.12049723825372,3.48558553687245,3.27643983533896,3.42518025632997,2.77325448433802,3.31374545946823,3.07497312025616,3.01653201208611,3.42981272991952,3.34969358701455,2.97972560822329,3.0021522004587,2.83655647344224,2.85421501035375,2.98565592661095,2.82279959798167,2.49233698164077
"ENSBTAG00000000504",4.91447796887511,5.01089125022597,4.42279137343357,4.56031879039988,5.9125942409155,5.02214988451552,7.25792604956775,4.53940743540449,5.6585730718681,5.12812834247326,4.45508059819662,4.9302837003181,4.78445037155219,5.42476902996571,4.62181972320965,4.70550245118022,4.99032195058904,6.04922412075953,6.12417155747057,5.06434440968239,4.65308447522061,5.78655927358606,4.69835387354428,5.31311954573812,5.07032195351352,5.29481990488071,5.17807493100553,4.59243329694311,6.33912654852926,5.58696955652911,7.58116034299792,5.86791490719447,5.95927392019721,6.13646507370054,6.24901018089914,5.57639243317826,4.80775004289794,4.94510557316172,5.10136702995892,4.96887103426475,5.22657511264536,5.37288579655405,5.4396458124651,5.21068716219068,5.03871317949222,5.51401833994568,5.23159694211164,4.97541656300584,5.28993752209176,5.30657442814741,4.95883945997023,4.71786750065114,5.01698232995955,6.03507648891016,6.21605759719952,5.02939462213513,4.94072482204828,5.6668616686525,5.35908844993793,5.31633326347457,5.1739292056974,5.23716201105291,4.93682447160225,4.70583566387817,5.41173873228654,5.82975725393467,6.21900418130272,5.20374231893032,5.44163567279593,5.70673338511912,5.54077564604354,7.26995154427399,5.07872442896859,5.93665607882315,5.14722394878479,5.31456719880772,6.57928615937727,6.10758875332236,5.09073275352107,6.51817369035448,5.73555408617265,4.98187670732957,5.21037957817361,4.92745141598162,4.66628072170787,4.68212909466264,5.68744647195576,5.10744480261841,4.80454872972396,4.62736969586697,5.29896496497369,5.51528543221546,5.30204499899262,5.32806431128068,5.44650610083345,5.30673515446856,4.9980123485402,5.99520940764723,5.84356347813554,8.03042656016658,5.97193250397164,5.29566101112951,5.46473204906814,5.33306346867213,5.71714728017461,5.25977932539589,6.0573839383324,4.89051874354039,5.53689977796435,5.46529843036549,6.18109168355835,5.62761496342598,5.60685115058554,5.27583694395831,6.08673331607636,5.18804177140965,5.87124752829378
"ENSBTAG00000004497",4.93848142274423,5.51561105179452,5.13066582741481,5.2486504040278,4.45022479953927,5.53690624340098,5.46633106411514,5.38911388960782,4.69904768797585,5.38831199253429,5.16634776152919,5.24524876302947,4.95129549225563,5.30053806385949,5.19932896919458,5.32800350665085,4.93095009972981,5.1424811999956,4.94583238500627,5.20580048718923,4.92091558910391,5.35441902484009,4.9729469272097,4.9735909540419,5.00768350626692,5.47676391532903,5.02804565463994,5.15282079852378,5.13764350103754,4.83709586415222,5.38920436239275,5.09689463863709,5.08695872848278,5.49529856788595,5.22706122562259,5.21457056360508,4.80775004289794,5.06906413350942,5.02139625995156,4.60603191159992,4.41210430537217,4.75479859040687,4.31877663162151,4.56420866084605,4.51049412619314,4.90014893111648,4.51065165204667,4.90667635413927,4.29665924036956,4.96373294672782,5.05342625856256,5.08336091028491,4.98980378075852,4.99151587371507,4.97350582633255,5.04293413494838,4.81341923442337,5.03059975189497,4.83872027296992,5.27879975731926,4.83650742554753,5.11259402923588,4.93382988401321,4.86935990134168,4.86402308724711,4.98920043332297,5.76589188854208,4.92063906186517,4.70360883307717,4.80947295292744,5.20482769875664,5.06583468113469,5.09213822445667,5.36396161579831,5.22758793742096,5.04362286630599,5.24347904622395,5.1490145396775,5.0643946941975,5.35522876326746,5.10089424122224,4.93899154759252,4.95826379632541,4.98019294115858,4.45645888839253,4.82567124120508,5.01038270452515,4.91204332049634,4.77488762807853,5.03968786826344,5.43508697142535,4.92459565719518,4.70818076329956,4.73591730683815,5.00545994610308,5.33275837330547,4.7491702948881,4.6031415993445,5.0793500095854,5.00402905968124,5.01913143435762,4.70027532573959,5.20797226392122,5.2049199442881,4.91238757801141,4.94950055682551,5.51835657348026,4.76082869455835,5.63106738051747,5.26394564427635,5.6241944753658,5.14700590292356,5.61068167716015,4.930233561767,5.5828653624842,5.1760548410955,5.43449879104356
"ENSBTAG00000036282",5.26838910310584,5.32304256599036,5.02518454653478,5.01060645733312,5.79315073221703,5.4754040070027,5.04823448925645,5.30796601218025,5.68315050529275,5.42612247001323,4.77569646074833,5.50076948031918,4.93930956349222,5.50057120441959,4.78292696309322,5.10488245537802,5.20602850669709,5.40980328062077,5.04168691370168,5.56885987610201,5.14672449246932,5.42008024195093,4.77683722272817,5.78000336915971,5.27414333597866,5.71174835327747,5.17807493100553,5.2557134953647,5.29877009311883,5.55810279600398,5.30524935329662,5.40354194998736,5.17589605477519,5.61918613419741,5.28210808089519,5.49853543681151,5.16326470002586,5.46304821481798,4.85009663447684,5.11006178635352,5.46397498934868,5.52506571122422,5.28107398741868,5.76314545772198,5.48420256398458,5.76990890407377,5.31975883056404,5.46674597960945,5.4946743338045,5.65084476418709,4.99674148203083,5.2461956501046,5.42583406294356,5.55787401179561,5.59575810455313,5.28719314902676,5.35302150917378,5.52209609325716,5.25185784353312,5.37223527191477,4.95879524929952,5.55298004346941,5.10333258310287,5.13907489127603,5.1132985086275,5.48430128893716,4.80565648994982,5.30462625801188,5.20562074238173,5.76360656193765,4.91957095043062,5.236980385194,5.07061587596454,5.50550221505653,5.52820432774516,5.64436208863776,5.70559847305541,5.84435663268989,5.41642683939163,5.51733063418268,5.65998720626312,5.38078507312258,5.9297476431083,5.33164462975211,5.46548252904451,5.68165130279946,5.65269266241368,5.71577497901852,5.68335713310521,5.22945437222692,5.76536060089105,5.69509037485003,6.46651141782379,5.40799969154158,5.57944528490442,5.23725183762255,5.4763496004321,5.5545597369948,5.72271330309213,5.22775216372502,5.43486537829648,5.45741068588556,5.45997251102318,5.3223614952605,5.74739881722319,5.20571108136691,5.83025754474524,4.94627515532404,5.71946328188934,5.31752710473745,5.90605545983495,5.51538887817664,5.75438604301419,5.34096725034271,5.86353376862101,5.0184992541016,5.91135062499914
"ENSBTAG00000013187",3.53380826859147,2.64003043424693,3.01453050973531,3.1662895682755,2.82088422003357,3.04068049431693,2.50533108263948,2.92687142867606,2.51039556302022,2.5401148744723,2.89925791481399,2.9826261755824,4.68172053000103,4.7552550042724,4.64296982519323,4.97093448818804,5.28801429667963,4.38823632978416,4.51714158791213,4.71949248444186,5.10919837813048,4.58997532669526,4.53483408107538,4.30362083201049,4.36082350996976,3.8439669564533,4.40013699608834,4.0594558700275,3.78571037977552,3.57968825819788,3.21390330696915,3.60579745710864,3.50629986314573,3.65540034760428,3.69028853326511,3.91909168243186,3.53527218363041,2.78545622787157,3.02658927098096,3.00525353085782,2.94465587777548,2.07728533909835,2.27681362669781,2.25955020698687,3.42848417457642,2.28497291203448,3.25838415234387,3.17536256288013,3.17756518187919,3.31333956539094,4.01104168372305,4.00828741345167,3.55663240609383,3.46724082335918,3.58375144714337,4.20292220262302,3.72277514142455,3.14761211638432,3.09926084074252,3.8657888633061,3.18665648964406,2.34683435960728,3.1344544178489,2.84324700828093,2.91263646724778,2.44233680343956,1.79349366928811,2.98517839987824,2.56714813493725,2.07621737832842,2.89404929680585,2.71130026228617,4.78036777656853,4.14086094894815,4.47752245669229,4.89080710724417,4.15853420862304,3.93015182143891,4.52717606598956,4.47044793756118,4.46255850107506,4.51877016503283,3.8869836614694,4.30422120566574,4.27218665445834,4.63776483204239,4.11959958119861,4.60333640850279,4.30702670666584,4.60079394875053,3.95596875709156,3.90118286646551,3.93913967519646,2.81174309723977,2.42431039019895,2.88781290085985,3.26939763167809,2.77651686231863,2.94199667019641,1.96516590054743,2.99642290766547,3.09113734785628,3.09186824483395,1.98709089393631,2.41368316083237,4.87614390842533,4.63386415118108,4.03852666154718,4.42328526315033,4.91288460611354,4.6628489013768,4.75002108694403,4.47912386849136,5.03044367386456,4.58337701037068,4.63645107458548,4.12983070136197
"ENSBTAG00000017919",5.45824639111007,5.16824357075458,5.24286364413506,5.50432417667697,5.11126374560418,5.51960007304991,6.49493510386301,5.73145907968566,5.03734613584874,5.37732445605288,5.60183518423217,5.60274196381103,5.36553775581226,5.37113535377689,5.09831048616285,5.99270880497566,5.49421540744315,5.48684948811059,5.79560591044878,6.0512700266211,5.42717710650917,5.42861354417385,5.25699729915586,5.89451049190934,5.50330831326032,4.98866582994507,5.34221339258673,5.29851990622451,5.84895247455861,4.73762148346674,6.68156401619132,5.77686817995102,5.65534086912545,5.00673199106314,5.96768795778435,5.80201624310125,5.30487757465472,5.34481170695934,5.29114156070896,5.38284995500609,5.30294439380915,5.19741859624566,5.5054391642853,5.50288730693618,5.33370316172263,5.41990738034553,5.56339225183388,5.72490441714708,5.19849840213602,5.16987092184035,5.1205068800705,5.3567263853411,5.43481930216859,5.28949167477577,5.85608464145513,5.80100881922835,5.25570702824276,5.39579921067377,5.54400491131228,5.95882721885084,5.12363436805823,5.08523117160724,5.21114846924523,5.23769151592341,5.38365174450976,4.82695200028041,6.62407513147498,5.452664350122,5.26530004192095,4.6931369637142,5.29576071679482,6.12293967209289,5.6535266516796,5.41052106048676,5.87304044991589,5.96459751793545,5.28863522437411,6.08728334775629,5.49000817820803,5.14119982713479,5.98777413363305,5.42029752690927,5.20297820597366,5.47780666306021,5.68438049240635,5.60201898141419,5.08362262380425,5.7269695771086,5.89729374976134,5.39327025028941,5.51501171044544,5.01483554712602,5.65833984048733,5.12801555580295,4.96648673481737,5.56271953389224,5.57800749776063,5.36779711201164,4.94913937218545,6.78319509281396,5.94234582073452,5.30419400894358,4.89187555547195,5.54581685550407,5.69174895690509,5.37502979617721,5.39337349557823,5.22770444636097,6.08802445966961,5.71199245638855,5.49115429842714,5.66379098145361,6.25909351151724,5.51128146183212,5.65481024652077,5.49447265867496,5.90606751740921
"ENSBTAG00000047520",1.54014758732744,1.29067053673729,1.97820246504864,0.943702640557645,1.18879836486157,1.42908193488632,1.88422765237266,0.266112325372455,1.80263900581982,0.683350498050019,1.32085591053236,0.241426707282795,-2.17283524069483,-1.01713920583419,-0.994786944771472,-2.68320578669946,-2.18868022811007,-1.85664257770062,-0.662662716297902,-0.414288063573512,-1.29753074062442,-2.79584384960912,-1.39640493879495,-3.18922931356022,1.21926074852472,1.54364115587806,1.62862255382828,1.03155858180265,1.88725249978199,1.40810413442519,1.65080602868322,1.23410344623761,1.03076822981236,1.51765447961707,1.43930796470149,0.813795667311434,-0.00677349479640937,-1.0987082319901,0.104064889525339,-1.35327528671881,-3.59668825227283,-0.390780923086783,-1.60579836828281,-0.74817709994172,-2.72384192797115,-0.472231170317362,-5.87820626233064,-1.44099805040954,1.11844879347898,0.219876265388694,1.4862873292493,0.0646241648290957,0.0343771188317346,0.363201902467795,-2.0415318125341,-1.0621677539045,-1.71209674558317,0.120280073193667,-2.7308349543463,0.596959755390634,0.196956110120508,0.166093077920723,0.624099261917626,-0.920346092246193,-0.77298341028585,0.505242832748188,-0.464747912539759,0.0445320209315904,-1.85332537027035,0.319659258304176,-2.08843984337576,-0.385576853925066,0.934385932114979,0.581484907285629,0.983352866295896,-1.76980974780508,1.48664937241132,0.959358984272729,0.566693762493808,1.85394692327685,1.07623524608894,1.06999879309118,1.66656335514538,2.02579048009486,0.939805688118602,-0.779910662462709,1.5147663286038,-1.78622549278014,0.784961523756891,1.11091869089642,0.274371385155326,-0.25313088183024,0.607948730018039,1.8846123720908,1.87006579020975,2.46997656098308,1.18084988020311,2.46591808036881,2.44506179921342,2.5663583864865,0.947229547203849,2.48777361565035,1.81059554241627,2.81105815368015,1.16764536017066,-1.62872883383897,-1.08730954486483,-2.12339251579491,0.0851939879249303,-1.3941188133548,-1.89493950917635,-2.2160954527473,-1.85656308460713,-0.495014044637236,-1.62882156865825,-5.87820626233064,-1.12975796899532
"ENSBTAG00000014221",0.230815170537689,1.11143447179123,0.482664786099698,-0.359223278219188,0.495067742210316,0.282708165925811,0.493003753467098,-0.81029965613502,0.992397174962021,-0.16670298804849,0.330641054974622,-0.446103288146651,0.430848481150922,0.147308588508382,0.827357774452691,-0.122632949073272,-0.680258868026625,0.710596909815377,0.786202368810104,-0.414288063573512,0.714798202199484,0.3640156286197,0.294639862202002,0.972540063067926,-0.045875487643193,0.437946427927915,0.460270305821586,0.68339235957644,-0.516824281473964,-0.416060913729278,-1.55605596900243,-1.00633673527601,-1.02985171157949,0.281457949692295,0.409295094673382,-0.487352641959256,0.278245567876975,0.580485868643148,1.30050739802084,-0.885865170277643,0.00268464081620049,1.2972055617355,1.03004813261026,0.317308194098868,-0.167470915054811,0.770816794759679,0.108820588927101,0.248581261797554,0.592946345421378,0.711220163355776,0.533031649968958,1.13961680346699,-0.686709367636495,0.363201902467795,0.375318522863665,-0.847110466152915,0.312565585666166,0.211978426920318,0.436562177408389,1.15116530007847,-0.279936900020879,-0.450063267500791,0.563390474273663,-0.035282688810227,-0.491117546376201,-0.136992738610604,-3.24535672271701,-0.604626298368292,-0.8983335511598,0.687154492930251,-1.14156282532316,-1.48513268614272,-0.772939011943224,0.151159393376991,-0.345523477845317,-0.812248833471602,0.374919332831978,-1.86778409401841,0.026828974363499,-0.211630761722745,-0.633839649360042,0.300712210726933,0.425655004082692,0.702332760530756,-0.160830653472565,0.652468580037449,-0.336992947526888,-0.664082582479124,-0.936507620215127,0.512740609629026,0.61113253713621,0.427567632145707,0.34812941552735,-0.641268610211224,-0.318732539963042,-0.5619169506061,-0.50526206650825,-0.420919387276326,-0.523748141445495,-0.535643686123947,0.0734305439924044,0.241261037680497,0.484193597562512,0.181650383417278,-0.0969484578915693,1.11210152264731,0.308397491926952,0.483658823655098,-0.78820744127267,0.0660534133330658,-0.776603983096674,-0.0861459697963508,0.392494598786699,-0.0886444918241804,-0.410728486606812,-0.117291781289992,-0.345590754134291
"ENSBTAG00000044033",-5.87820626233064,-5.87820626233064,-5.87820626233064,-5.87820626233064,-5.87820626233064,-5.87820626233064,-5.87820626233064,-5.87820626233064,-3.38231301200951,-5.87820626233064,-5.87820626233064,-5.87820626233064,-1.87319804080521,-5.87820626233064,0.725287835555439,-2.15173527848888,-2.71878925859194,-2.77043930557155,-0.662662716297902,-5.87820626233064,-5.87820626233064,-3.63484144026955,-0.833127289874646,-5.87820626233064,-5.87820626233064,-5.87820626233064,-1.41665486526656,-3.80004594062395,-2.17414253864256,-5.87820626233064,-5.87820626233064,-1.77720338237217,-5.87820626233064,-2.04867881549863,-5.87820626233064,-5.87820626233064,0.856450455209499,-0.747858829589043,1.04717638597412,-1.35327528671881,-2.22449526926648,-1.79500518819465,-1.29887882068183,-1.40173925820869,-0.85079577402835,-1.43859999456135,-0.41162016852791,-1.22815071002233,-1.52115703300299,-2.71769612340134,0.675806258447964,-3.6205644378202,-5.87820626233064,-1.88439894291733,-2.57686940158987,-2.54817186358701,-1.71209674558317,-5.87820626233064,-2.7308349543463,-3.3851387343083,2.05577867594057,1.23697139651345,2.51927196565994,0.853464351501653,0.282789209300682,1.52880473267191,-0.0145778299043981,0.646361335364219,-0.328691309592023,0.233424213326554,-0.426406507978019,0.890764731158869,-3.64138385071343,-1.31140434312446,-3.52278662649261,-5.87820626233064,-1.34592002511946,-2.78093224174156,-5.87820626233064,-0.782461168477121,-5.87820626233064,-1.45770007932335,-1.12324022998143,-1.41577429099371,-1.38597842433097,-3.51166524580724,-2.24691957067933,-5.87820626233064,-2.8021339886421,-2.04357208220695,-0.614882609357051,-1.88925385728063,-1.34456139368423,-5.87820626233064,-2.64667865759616,-3.69829095320742,-5.87820626233064,-5.87820626233064,-2.71109986390402,-3.44595293193309,-1.96636494349203,-3.73211553901781,-1.69943281938583,-3.45040024331822,-1.84016861154996,-1.93181801957366,-5.87820626233064,-0.0390807390614181,-3.3614772225985,-5.87820626233064,-2.8064869684002,-0.304205407370313,-5.87820626233064,-2.91673160190767,-5.87820626233064,-1.95281286826257,-2.97710965981608
